Vendor,Bid Amount,CONT_ID,LEV2_OFFICE_NBR,DESC1,C_O_NBR,CD_DESC,APPR_DT,C_O_AMT,CHNG_DESC,C_O_T
LAWRENCE CONSTRUCTION COMPANY,"$24,975,352.00",C19339-COMBO,6,I-70 HAVANA BRIDGE REPLACEMENT,005,Modifications With No CMO/MCR Required,20150810,$4.00,Asphalt and Fuel Cost Adjustments,00
LAWRENCE CONSTRUCTION COMPANY,"$24,975,352.00",C19339-COMBO,6,I-70 HAVANA BRIDGE REPLACEMENT,017,Contract Modification Order,20161209,$0.00,Havana St. Resurfacing,CO
LAWRENCE CONSTRUCTION COMPANY,"$24,975,352.00",C19339-COMBO,6,I-70 HAVANA BRIDGE REPLACEMENT,016,Contract Modification Order,20161209,$0.00,Curb Ramps at Peoria and Havana,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,001,Plan Force Account,20130828,"$830,980.00",Plan Force Account,FA
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,003,Minor Contract Revision,20140404,$0.00,Additional Union Pacific Railroad Right of Entry Permit Fees,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,002,Minor Contract Revision,20140310,$0.00,Addition of 1-1/4 and 2 inch liquidtight,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,014,Contract Modification Order,20150605,"$135,908.36",Conduit Installation at No Name Interchange and Tunnel,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,006,Contract Modification Order,20150320,"$619,983.48",Boring Under Culverts Added Cost,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,011,Modifications With No CMO/MCR Required,20150605,"-$1,058,432.92",CMO TO DELETE CMOS #6 THROUGH 10 BY REVERSING CHANGES,00
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,012,Contract Modification Order,20150605,"$619,983.48",Added Costs To Bore Under Culverts,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,007,Minor Contract Revision,20150320,$0.00,Wolcott Parallel Backbone Addition,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,008,Minor Contract Revision,20150320,$0.00,No Name Interchange and No Name Tunnel Added Work,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,016,Contract Modification Order,20150605,"$323,370.00",Network Equipment Changes,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,017,Contract Modification Order,20151007,$0.00,Network Equipment Installation Delays Existing CDOT Fiber,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,004,Minor Contract Revision,20140813,$0.00,LED LUMINAIRES USFS BROWN,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,005,Minor Contract Revision,20141001,$0.00,ADD AGGREGATE BAGS FOR INLET PROTECTION,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,013,Contract Modification Order,20150605,"$34,233.50",Wolcott Parallel Backbone Addition,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,018,Contract Modification Order,20151217,"-$9,974.03",DEDUCT FOR MISSING MULE TAPE IN CONDUIT WITH TRACER WIRE,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,010,Minor Contract Revision,20150320,$0.00,Network Equipment Changes,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,009,Minor Contract Revision,20150320,$0.00,Dowd Canyon Lighting Materials Not Installed,MR
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,015,Contract Modification Order,20150605,"$13,000.00",Dowd Canyon Lighting Materials Not Installed,CO
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,019,Subcontractor/Supplier Lien-SiteMgr only,20160829,"-$320,738.46","Lien filed by Paonia June 15, 2016",CL
"ADB COMPANIES, INC.","$14,665,767.23",C19341,3,I-70 FIBER VAIL TO GLENWOOD SPRINGS,020,TIME EXTENSION,20160913,$0.00,Network Redesign Delay,TE
"TK CONSTRUCTION US, LLC","$239,740.00",C19342,1,US6:SWAN MTN RD SIGNAL REPLACE,002,Contract Modification Order,20130822,"$14,755.00",Median Island Replacement,CO
"TK CONSTRUCTION US, LLC","$239,740.00",C19342,1,US6:SWAN MTN RD SIGNAL REPLACE,003,Subcontractor/Supplier Lien-SiteMgr only,20140113,"-$34,847.88",Lien,CL
"TK CONSTRUCTION US, LLC","$239,740.00",C19342,1,US6:SWAN MTN RD SIGNAL REPLACE,001,Plan Force Account,20130213,"$9,100.00",Plan Force Account,FA
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,005,Contract Modification Order,20130927,"$66,569.78",CMO 005 Added Item:   F/A Water Lines Extra Work CMO 005,CO
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,006,Contract Modification Order,20131106,"$117,332.40",CMO 006 Widening Structure F-09-Z,CO
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,004,Minor Contract Revision,20130822,$0.00,DBE Replacement - added cost participation,MR
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,010,Minor Contract Revision,20131203,$0.00,Change OJT Item Number,MR
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,012,Modifications With No CMO/MCR Required,20131220,$527.60,Added Item - Pile Cutoffs,00
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,007,Minor Contract Revision,20131018,$0.00,MCR 007 Minor Changes to Water Line N of I-70 & Insulation,MR
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,008,Subcontractor/Supplier Lien-SiteMgr only,20131025,"-$1,625.00",Supplier Lien by Rocky Mt Rebar against Flatiron Constructor,CL
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,009,Modifications With No CMO/MCR Required,20131025,-$210.00,CMO 009 Added Item - Over Weight Penalty,00
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,011,Contract Modification Order,20131203,$0.00,CMO 011 Changing Mobilization Item to Not Have Auto-Pay,CO
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,013,Contract Modification Order,20140226,"$5,145.00",CMO 013 Added Item (Lump Sum) / Ped Overpass Str Improvement,CO
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,014,Contract Modification Order,20140514,"$88,781.69",CMO 014 Added Item (Lump Sum) / Ped Overpass Span 2 Improved,CO
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,015,Subcontractor/Supplier Lien-SiteMgr only,20140722,"$1,625.00",Reverse / Settle Lien  by Rocky Mt Rebar against Flatiron,CL
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,001,Plan Force Account,20130619,"$413,480.00",Plan Force Account,FA
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,002,Contract Modification Order,20130806,"$34,632.75",Pedestrian Overpass F-09-AW Substructure Changes,CO
"FLATIRON CONSTRUCTORS,  INC.","$7,385,657.35",C19351,3,I-70 EAGLE INTERCHANGE IMPROVE,003,Modifications With No CMO/MCR Required,20130806,$0.00,HMA Item Numbers Changed,00
LAWRENCE CONSTRUCTION COMPANY,"$294,859.00",C19355R,6,SANTA FE AT OXFORD RR CROSSING,001,Plan Force Account,20131030,"$82,132.00",Plan Force Account,FA
LAWRENCE CONSTRUCTION COMPANY,"$294,859.00",C19355R,6,SANTA FE AT OXFORD RR CROSSING,002,Minor Contract Revision,20131204,$0.00,Concrete Patching Repairs,MR
"ASPHALT SPECIALTIES CO., INC.","$3,330,775.15",C19356R,4,SH66: US 287 TO I-25,003,Minor Contract Revision,20150915,$0.00,Remove and Replace End Anchorage (Type K),MR
"ASPHALT SPECIALTIES CO., INC.","$3,330,775.15",C19356R,4,SH66: US 287 TO I-25,001,Plan Force Account,20150107,"$578,920.00",Plan Force Account,FA
"ASPHALT SPECIALTIES CO., INC.","$3,330,775.15",C19356R,4,SH66: US 287 TO I-25,002,Minor Contract Revision,20150813,$0.00,Survey Monumentation Adjustment,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,001,Plan Force Account,20160203,"$625,180.00",Plan Force Account,FA
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,003,Minor Contract Revision,20160509,$0.00,Mobile Attenuator,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,004,Minor Contract Revision,20160518,$0.00,Furnish Internet Service,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,002,Contract Modification Order,20160505,"$29,545.00",Irrigation Culvert,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,005,Minor Contract Revision,20160509,$0.00,Traffic Signal (Temporary),MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,007,Contract Modification Order,20160518,$0.00,Detour Pavement Specification Change,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,006,Contract Modification Order,20160518,"$21,118.00",Concrete Pavement Fast Track,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,008,Contract Modification Order,20160613,"$24,000.00",Pavement Marking Specification Change,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,009,Minor Contract Revision,20160616,$0.00,MCR #004 - Impact Attenuator (Sand Fill) (Temp),MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,010,Contract Modification Order,20160615,"$32,505.00","30"" Corrugated Steel Pipe",CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,021,Modifications With No CMO/MCR Required,20160921,-$500.00,Price Adjustment - Class E Concrete,00
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,018,Minor Contract Revision,20160915,$0.00,Removal of Manhole,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,015,Contract Modification Order,20160915,"$32,545.52",Midwest Guardrail System(MGS) Type 3 W-Beam 31 Inches,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,011,Modifications With No CMO/MCR Required,20160705,"$3,000.00",Added Surveying (Hourly),00
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,019,Minor Contract Revision,20160928,$0.00,Uniformed Traffic Control (Local Agency),MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,012,Contract Modification Order,20160720,$0.00,Fiber Optic Cable (Single Mode) Specification Change,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,013,Contract Modification Order,20160722,"$42,817.00",24 Inch RCP Culvert,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,026,Minor Contract Revision,20161108,$0.00,Drainage Culvert Removal and Replacement,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,024,Minor Contract Revision,20161031,$0.00,Additional Dowel Bar Baskets for PCCP,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,025,Minor Contract Revision,20161021,$0.00,Reset Pull Box,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,022,Minor Contract Revision,20161102,$0.00,Sidewalk Drain,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,017,Contract Modification Order,20160907,$0.00,Traffic Control Plan Change,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,023,Minor Contract Revision,20160926,$0.00,24-Inch RCP for Irrigation Culvert,MR
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,014,Contract Modification Order,20160901,"$3,848.40",Cast Iron Valve Box,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,030,Modifications With No CMO/MCR Required,20161123,-$300.00,Price Adjustment - Class P Concrete,00
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,016,Contract Modification Order,20160902,"$4,000.00",Differing Site Condition-Soil Sorting,CO
"CASTLE ROCK CONSTRUCTION COMPANY OF COLORADO, LLC","$14,988,510.53",C19357-COMBO,4,SH 119 COUNTY LINE TO I-25,020,Minor Contract Revision,20160916,$0.00,Concrete Barrier (Temporary),MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,007,Minor Contract Revision,20130906,$0.00,Variable Message Signs,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,006,Minor Contract Revision,20131010,$0.01,Soil Conditioning (Speccial) and Spray-On Blanket,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,009,Minor Contract Revision,20131101,$0.00,Additional Work for US 24 Ramp Repair,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,010,Minor Contract Revision,20131101,$0.00,Rainbow Falls Bridge Retaining Wall Modification,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,011,Minor Contract Revision,20131210,$0.00,Trail Extension and Rock Wall at Site J,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,012,Contract Modification Order,20140102,"$449,737.64",Site J Redesign,CO
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,013,Minor Contract Revision,20131210,$0.00,Grate at Site B,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,008,Contract Modification Order,20131010,"$584,497.53",US 24 Businees Loop Repairs,CO
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,015,Minor Contract Revision,20140227,$0.20,Equipment Standby,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,004,Minor Contract Revision,20130716,$0.00,Flood Repair Work,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,014,Minor Contract Revision,20131231,$0.00,Incentive Payment,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,001,Plan Force Account,20130508,"$615,000.00",Plan Force Account,FA
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,002,Minor Contract Revision,20130621,$0.00,Added Surveying,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,003,Minor Contract Revision,20130621,$0.00,Additional Field Office Equipment,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,005,Minor Contract Revision,20130716,$0.00,Additional Field Office Equipment,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,016,Minor Contract Revision,20140715,$0.00,Extended Field Office Cost,MR
"TEZAK HEAVY EQUIPMENT CO., INC.","$2,105,186.33",C19358,2,US 24 FIRE MITIGATION # CASCAD,017,Contract Modification Order,20140820,"$409,500.38",Maintenance Support,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,001,Plan Force Account,20141029,"$179,280.00",Plan Force Account,FA
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,002,Contract Modification Order,20161026,"$15,206.00",Additional Kirk Key Interlock Switches,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,003,Contract Modification Order,20161026,"$6,534.00",Siemens Spare Parts,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,004,Contract Modification Order,20161026,"$250,000.00",Emergency Repair South Tunnel VMS and LUS,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,005,Contract Modification Order,20161026,"$18,400.00",Repair Electrical Room Floor,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,006,Contract Modification Order,20161026,"$19,217.00",Pfisterer Termination Training,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,008,Contract Modification Order,20161028,"$10,949.40",Under Voltage Relay Programing,CO
"STURGEON ELECTRIC COMPANY, INC.","$2,527,859.00",C19373,6,EJMT 24.9KV ELECTRICAL UPGRADE,007,Contract Modification Order,20161026,"$8,902.62",Battery Bank Disconnect Switch,CO
"TK CONSTRUCTION US, LLC","$821,266.00",C19375,6,ADVANCE INTERSECTION SIGNING,001,Plan Force Account,20131120,"$32,700.00",Plan Force Account,FA
INTERFACE COMMUNICATIONS COMPANY,"$1,885,660.74",C19376,6,VARIOUS LOCATIONS IN REGION 1,001,Plan Force Account,20140723,"$101,000.00",Plan Force Account,FA
INTERFACE COMMUNICATIONS COMPANY,"$1,885,660.74",C19376,6,VARIOUS LOCATIONS IN REGION 1,002,Minor Contract Revision,20150407,"-$20,780.38","INLET REPAIR, DITCH PREP, STRUCTURE CHANGE & CAISSONS 58TH",MR
"TLM CONSTRUCTORS, INC.","$72,840.00",C19377,1,I-70 WB MP 345-EMERGENCY REPAI,001,Plan Force Account,20121107,"$50,000.00",Plan Force Account,FA
"TLM CONSTRUCTORS, INC.","$72,840.00",C19377,1,I-70 WB MP 345-EMERGENCY REPAI,002,Minor Contract Revision,20121128,$0.00,Sanitary Facility for Project,MR
"TLM CONSTRUCTORS, INC.","$72,840.00",C19377,1,I-70 WB MP 345-EMERGENCY REPAI,003,Minor Contract Revision,20121128,$0.00,Added Item (Lump Sum) Traffic Control,MR
"ABCO CONTRACTING, INC.","$980,930.50",C19380R,3,Eagle and Routt Counties,003,Contract Modification Order,20150824,"$3,830.00",Furnish Shuttle Bus,CO
"ABCO CONTRACTING, INC.","$980,930.50",C19380R,3,Eagle and Routt Counties,001,Plan Force Account,20140903,"$153,340.00",Plan Force Account,FA
"ABCO CONTRACTING, INC.","$980,930.50",C19380R,3,Eagle and Routt Counties,002,Contract Modification Order,20150616,$0.00,Concrete Class D(Bridge)(Special) Specification Change,CO
"PRECISION EXCAVATING, INC.","$1,654,384.81",C19384,3,US 40 SAGE CREEK BRIDGE (C-08-,004,Modifications With No CMO/MCR Required,20160112,$0.00,Correction of OJT Pay Item CO#4,00
"PRECISION EXCAVATING, INC.","$1,654,384.81",C19384,3,US 40 SAGE CREEK BRIDGE (C-08-,003,Minor Contract Revision,20150807,$0.00,"MCR#1 / CO #3, Flashing Beacon (Solar)",MR
"PRECISION EXCAVATING, INC.","$1,654,384.81",C19384,3,US 40 SAGE CREEK BRIDGE (C-08-,001,Plan Force Account,20150225,"$82,940.00",Plan Force Account,FA
"PRECISION EXCAVATING, INC.","$1,654,384.81",C19384,3,US 40 SAGE CREEK BRIDGE (C-08-,002,Contract Modification Order,20150528,"$15,441.94",CMO #2/CO #2  VECP For CBC Detour,CO
INTERFACE COMMUNICATIONS COMPANY,"$502,019.65",C19388,6,SH 177 ITS IMPROVEMENTS,001,Plan Force Account,20140402,"$27,400.00",Plan Force Account,FA
DUCKELS CONSTRUCTION INCORPORATED,"$527,835.75",C19393,3,SH 125 ILLINOIS RIVER IRRIGATI,001,Plan Force Account,20140528,"$33,000.00",Plan Force Account,FA
HAMILTON CONSTRUCTION CO.,"$2,480,090.00",C19395,3,US 6 LAKE CREEK BRIDGE (F-10-C,001,Plan Force Account,20151112,"$183,280.00",Plan Force Account,FA
HAMILTON CONSTRUCTION CO.,"$2,480,090.00",C19395,3,US 6 LAKE CREEK BRIDGE (F-10-C,002,Minor Contract Revision,20160725,$0.00,Add Rock Fill (Special) and Reset VMS,MR
HAMILTON CONSTRUCTION CO.,"$2,480,090.00",C19395,3,US 6 LAKE CREEK BRIDGE (F-10-C,003,Minor Contract Revision,20160823,$0.00,Contractor Construction Surveying,MR
"OLDCASTLE SW GROUP, INC.","$1,087,000.00",C19397,5,SH 145 AT CR P SAFETY IMPROVEMENTS,002,Contract Modification Order,20160208,$0.00,Extension of Time - Fixed Completion Date,CO
"OLDCASTLE SW GROUP, INC.","$1,087,000.00",C19397,5,SH 145 AT CR P SAFETY IMPROVEMENTS,001,Plan Force Account,20150610,"$313,320.00",Plan Force Account,FA
LAWSON CONSTRUCTION CO.,"$5,797,085.30",C19399R,5,US 491 CORTEZ TO MCR 30,001,Plan Force Account,20160406,"$1,198,800.00",Plan Force Account,FA
LAWSON CONSTRUCTION CO.,"$5,797,085.30",C19399R,5,US 491 CORTEZ TO MCR 30,002,Minor Contract Revision,20160922,$0.00,Guardrail Type 7 (Style CC) (Special); MCR #2,MR
"HABITAT CONSTRUCTION, LLC","$492,042.87",C19403,5,SH 145 FY 14 PRIORITY CULVERTS,003,Minor Contract Revision,20140714,$0.00,CO #03 - Riprap (18 Inch),MR
"HABITAT CONSTRUCTION, LLC","$492,042.87",C19403,5,SH 145 FY 14 PRIORITY CULVERTS,002,Minor Contract Revision,20131109,$0.00,CO #02 - Wide Load Restriction Signs,MR
"HABITAT CONSTRUCTION, LLC","$492,042.87",C19403,5,SH 145 FY 14 PRIORITY CULVERTS,004,Contract Modification Order,20140714,"$27,964.35",CO #04 - Roadway Repairs and Time Extension,CO
"HABITAT CONSTRUCTION, LLC","$492,042.87",C19403,5,SH 145 FY 14 PRIORITY CULVERTS,001,Plan Force Account,20130724,"$56,500.00",Plan Force Account,FA
"HABITAT CONSTRUCTION, LLC","$492,042.87",C19403,5,SH 145 FY 14 PRIORITY CULVERTS,005,Subcontractor/Supplier Lien-SiteMgr only,20140805,"-$10,016.66",LIEN BY BRANSON TRAFFIC CONTROL,CL
